file,component,category,pattern,line,evidence
toolbars/SpectralSelectionBar.cpp,Other,callbacks_events,\bEVT_,74,"EVT_TEXT(OnWidthID, SpectralSelectionBar::OnCtrl)"
toolbars/SpectralSelectionBar.cpp,Other,callbacks_events,\bEVT_,75,"EVT_TEXT(OnLowID, SpectralSelectionBar::OnCtrl)"
toolbars/SpectralSelectionBar.cpp,Other,callbacks_events,\bEVT_,76,"EVT_TEXT(OnHighID, SpectralSelectionBar::OnCtrl)"
toolbars/SpectralSelectionBar.cpp,Other,callbacks_events,\bEVT_,77,"EVT_CHOICE(OnChoiceID, SpectralSelectionBar::OnChoice)"
toolbars/SpectralSelectionBar.cpp,Other,callbacks_events,\bEVT_,78,"EVT_COMMAND(wxID_ANY, EVT_FREQUENCYTEXTCTRL_UPDATED, SpectralSelectionBar::OnUpdate)"
toolbars/SpectralSelectionBar.cpp,Other,callbacks_events,\bEVT_,78,"EVT_COMMAND(wxID_ANY, EVT_FREQUENCYTEXTCTRL_UPDATED, SpectralSelectionBar::OnUpdate)"
toolbars/SpectralSelectionBar.cpp,Other,callbacks_events,\bEVT_,79,"EVT_COMMAND(wxID_ANY, EVT_BANDWIDTHTEXTCTRL_UPDATED, SpectralSelectionBar::OnUpdate)"
toolbars/SpectralSelectionBar.cpp,Other,callbacks_events,\bEVT_,79,"EVT_COMMAND(wxID_ANY, EVT_BANDWIDTHTEXTCTRL_UPDATED, SpectralSelectionBar::OnUpdate)"
toolbars/SpectralSelectionBar.cpp,Other,callbacks_events,\bEVT_,80,EVT_IDLE(SpectralSelectionBar::OnIdle)
toolbars/SpectralSelectionBar.cpp,Other,callbacks_events,\bEVT_,236,wxCommandEvent e(EVT_FREQUENCYTEXTCTRL_UPDATED);
toolbars/SpectralSelectionBar.cpp,Other,callbacks_events,\bEVT_,244,wxCommandEvent e(EVT_BANDWIDTHTEXTCTRL_UPDATED);
toolbars/SpectralSelectionBar.cpp,Other,callbacks_events,\bEVT_,397,if (type == EVT_FREQUENCYTEXTCTRL_UPDATED) {
toolbars/SpectralSelectionBar.cpp,Other,callbacks_events,\bEVT_,401,&& type == EVT_BANDWIDTHTEXTCTRL_UPDATED) {
toolbars/SpectralSelectionBar.cpp,Other,callbacks_events,\bEVT_,484,wxCommandEvent e(EVT_FREQUENCYTEXTCTRL_UPDATED);
toolbars/SpectralSelectionBar.cpp,Other,callbacks_events,\bEVT_,498,wxCommandEvent e(EVT_BANDWIDTHTEXTCTRL_UPDATED);
toolbars/SpectralSelectionBar.cpp,Other,state_transitions,\bFlush\b,344,gPrefs->Flush();
toolbars/TimeSignatureToolBar.cpp,Other,callbacks_events,\bBind\(,161,mTempoControl->Bind(
toolbars/TimeSignatureToolBar.cpp,Other,callbacks_events,\bBind\(,173,mUpperSignatureControl->Bind(
toolbars/TimeSignatureToolBar.cpp,Other,callbacks_events,\bBind\(,186,mLowerSignatureControl->Bind(
toolbars/TimeSignatureToolBar.cpp,Other,callbacks_events,\bEVT_,48,EVT_SIZE(TimeSignatureToolBar::OnSize)
toolbars/TimeSignatureToolBar.cpp,Other,audio_stream_control,\bAudioIO\b,31,"#include ""AudioIO.h"""
toolbars/TimeSignatureToolBar.cpp,Other,audio_stream_control,\bAudioIO\b,72,"mPlaybackStateChangedSubscription(AudioIO::Get()->Subscribe(*this, &TimeSignatureToolBar::OnAudioIOEvent))"
toolbars/TimeToolBar.cpp,Other,callbacks_events,\bCallAfter\b,109,CallAfter([this]{
toolbars/TimeToolBar.cpp,Other,callbacks_events,\bEVT_,46,"EVT_COMMAND(AudioPositionID, EVT_TIMETEXTCTRL_UPDATED, TimeToolBar::OnUpdate)"
toolbars/TimeToolBar.cpp,Other,callbacks_events,\bEVT_,46,"EVT_COMMAND(AudioPositionID, EVT_TIMETEXTCTRL_UPDATED, TimeToolBar::OnUpdate)"
toolbars/TimeToolBar.cpp,Other,callbacks_events,\bEVT_,47,EVT_SIZE(TimeToolBar::OnSize)
toolbars/TimeToolBar.cpp,Other,callbacks_events,\bEVT_,48,EVT_IDLE(TimeToolBar::OnIdle)
toolbars/TimeToolBar.cpp,Other,audio_stream_control,\bAudioIO\b,26,"#include ""AudioIO.h"""
toolbars/TimeToolBar.cpp,Other,audio_stream_control,\bAudioIO\b,380,auto gAudioIO = AudioIO::Get();
toolbars/ToolBar.cpp,Other,callbacks_events,\bEVT_,103,EVT_ERASE_BACKGROUND(ToolBarResizer::OnErase)
toolbars/ToolBar.cpp,Other,callbacks_events,\bEVT_,104,EVT_PAINT(ToolBarResizer::OnPaint)
toolbars/ToolBar.cpp,Other,callbacks_events,\bEVT_,105,EVT_LEFT_DOWN(ToolBarResizer::OnLeftDown)
toolbars/ToolBar.cpp,Other,callbacks_events,\bEVT_,106,EVT_LEFT_UP(ToolBarResizer::OnLeftUp)
toolbars/ToolBar.cpp,Other,callbacks_events,\bEVT_,107,EVT_ENTER_WINDOW(ToolBarResizer::OnEnter)
toolbars/ToolBar.cpp,Other,callbacks_events,\bEVT_,108,EVT_LEAVE_WINDOW(ToolBarResizer::OnLeave)
toolbars/ToolBar.cpp,Other,callbacks_events,\bEVT_,109,EVT_MOTION(ToolBarResizer::OnMotion)
toolbars/ToolBar.cpp,Other,callbacks_events,\bEVT_,110,EVT_MOUSE_CAPTURE_LOST(ToolBarResizer::OnCaptureLost)
toolbars/ToolBar.cpp,Other,callbacks_events,\bEVT_,111,EVT_KEY_DOWN(ToolBarResizer::OnKeyDown)
toolbars/ToolBar.cpp,Other,callbacks_events,\bEVT_,311,DEFINE_EVENT_TYPE(EVT_TOOLBAR_UPDATED)
toolbars/ToolBar.cpp,Other,callbacks_events,\bEVT_,317,EVT_PAINT(ToolBar::OnPaint)
toolbars/ToolBar.cpp,Other,callbacks_events,\bEVT_,318,EVT_ERASE_BACKGROUND(ToolBar::OnErase)
toolbars/ToolBar.cpp,Other,callbacks_events,\bEVT_,319,EVT_MOUSE_EVENTS(ToolBar::OnMouseEvents)
toolbars/ToolBar.cpp,Other,callbacks_events,\bEVT_,685,"//wxCommandEvent e( EVT_TOOLBAR_UPDATED, GetId() );"
toolbars/ToolBar.cpp,Other,state_transitions,\bStart\b,143,// Start with a clean background
toolbars/ToolBar.h,Other,callbacks_events,\bEVT_,50,"DECLARE_EXPORTED_EVENT_TYPE(AUDACITY_DLL_API, EVT_TOOLBAR_UPDATED, -1);"
toolbars/ToolDock.cpp,Other,callbacks_events,\bEVT_,400,//DEFINE_EVENT_TYPE( EVT_TOOLBAR_FLOAT );
toolbars/ToolDock.cpp,Other,callbacks_events,\bEVT_,403,"EVT_GRABBER(wxID_ANY, ToolDock::OnGrabber)"
toolbars/ToolDock.cpp,Other,callbacks_events,\bEVT_,404,EVT_ERASE_BACKGROUND(ToolDock::OnErase)
toolbars/ToolDock.cpp,Other,callbacks_events,\bEVT_,405,EVT_PAINT(ToolDock::OnPaint)
toolbars/ToolDock.cpp,Other,callbacks_events,\bEVT_,406,EVT_SIZE(ToolDock::OnSize)
toolbars/ToolDock.cpp,Other,callbacks_events,\bEVT_,407,EVT_MOUSE_EVENTS(ToolDock::OnMouseEvents)
toolbars/ToolDock.cpp,Other,callbacks_events,\bEVT_,890,// Queues an EVT_TOOLBAR_UPDATED command event to notify any
toolbars/ToolDock.cpp,Other,callbacks_events,\bEVT_,896,"wxCommandEvent e(EVT_TOOLBAR_UPDATED, GetId());"
toolbars/ToolDock.cpp,Other,callbacks_events,\bProcessEvent\b,908,mManager->ProcessEvent(event);
toolbars/ToolDock.cpp,Other,callbacks_events,\bcallback\b,802,// Now wait until the other callback below to discover x and y
toolbars/ToolDock.cpp,Other,state_transitions,\bStart\b,937,// Start with a clean background
toolbars/ToolDock.cpp,Other,state_transitions,\bStop\b,766,struct Stop {};
toolbars/ToolDock.cpp,Other,state_transitions,\bStop\b,818,throw Stop {};
toolbars/ToolDock.cpp,Other,state_transitions,\bStop\b,850,} catch (const Inserter::Stop&) {}
toolbars/ToolManager.cpp,Other,callbacks_events,\bBind\(,387,"mIndicator->Bind(wxEVT_CREATE,"
toolbars/ToolManager.cpp,Other,callbacks_events,\bBind\(,392,"mIndicator->Bind(wxEVT_PAINT,"
toolbars/ToolManager.cpp,Other,callbacks_events,\bBind\(,407,"window.Bind(wxEVT_LEFT_UP,"
toolbars/ToolManager.cpp,Other,callbacks_events,\bBind\(,410,"window.Bind(wxEVT_MOTION,"
toolbars/ToolManager.cpp,Other,callbacks_events,\bBind\(,413,"window.Bind(wxEVT_MOUSE_CAPTURE_LOST,"
toolbars/ToolManager.cpp,Other,callbacks_events,\bEVT_,293,"EVT_GRABBER(wxID_ANY, ToolFrame::OnGrabber)"
toolbars/ToolManager.cpp,Other,callbacks_events,\bEVT_,294,EVT_PAINT(ToolFrame::OnPaint)
toolbars/ToolManager.cpp,Other,callbacks_events,\bEVT_,295,EVT_MOUSE_EVENTS(ToolFrame::OnMotion)
toolbars/ToolManager.cpp,Other,callbacks_events,\bEVT_,296,EVT_MOUSE_CAPTURE_LOST(ToolFrame::OnCaptureLost)
toolbars/ToolManager.cpp,Other,callbacks_events,\bEVT_,297,EVT_CLOSE(ToolFrame::OnClose)
toolbars/ToolManager.cpp,Other,callbacks_events,\bEVT_,298,"EVT_COMMAND(wxID_ANY, EVT_TOOLBAR_UPDATED, ToolFrame::OnToolBarUpdate)"
toolbars/ToolManager.cpp,Other,callbacks_events,\bEVT_,298,"EVT_COMMAND(wxID_ANY, EVT_TOOLBAR_UPDATED, ToolFrame::OnToolBarUpdate)"
toolbars/ToolManager.cpp,Other,callbacks_events,\bEVT_,299,EVT_KEY_DOWN(ToolFrame::OnKeyDown)
toolbars/ToolManager.cpp,Other,callbacks_events,\bEVT_,309,"EVT_GRABBER(wxID_ANY, ToolManager::OnGrabber)"
toolbars/ToolManager.cpp,Other,callbacks_events,\bEVT_,310,"EVT_TIMER(wxID_ANY, ToolManager::OnTimer)"
toolbars/ToolManager.cpp,Other,callbacks_events,\bEVT_,991,// Queues an EVT_TOOLBAR_UPDATED command event to notify any
toolbars/ToolManager.cpp,Other,callbacks_events,\bEVT_,997,wxCommandEvent e(EVT_TOOLBAR_UPDATED);
toolbars/ToolManager.cpp,Other,callbacks_events,\bProcessEvent\b,146,mManager->ProcessEvent(event);
toolbars/ToolManager.cpp,Other,state_transitions,\bStart\b,1407,// Start monitoring shift key changes
toolbars/ToolManager.cpp,Other,state_transitions,\bStart\b,1409,mTimer.Start(100);
toolbars/ToolManager.cpp,Other,state_transitions,\bStop\b,1464,mTimer.Stop();
toolbars/ToolManager.cpp,Other,state_transitions,\bFlush\b,952,gPrefs->Flush();
toolbars/ToolsToolBar.cpp,Other,callbacks_events,\bEVT_,63,"EVT_COMMAND_RANGE(ToolCodes::firstTool + FirstToolID,"
toolbars/ToolsToolBar.cpp,Other,callbacks_events,\bcallback\b,230,// This will cause callback to OnToolChanged
toolbars/ToolsToolBar.cpp,Other,state_transitions,\bFlush\b,265,gPrefs->Flush();
update/NoUpdatesAvailableDialog.cpp,Other,callbacks_events,\bEVT_,27,"EVT_BUTTON(wxID_OK, NoUpdatesAvailableDialog::OnOk)"
update/UpdateManager.cpp,Other,synchronization,\bstd::mutex\b,109,std::lock_guard<std::mutex> lock(mUpdateMutex);
update/UpdateManager.cpp,Other,synchronization,\bstd::lock_guard\b,109,std::lock_guard<std::mutex> lock(mUpdateMutex);
update/UpdateManager.cpp,Other,callbacks_events,\bCallAfter\b,165,wxTheApp->CallAfter([this]{ mProgressDialog.reset(); });
update/UpdateManager.cpp,Other,callbacks_events,\bCallAfter\b,173,wxTheApp->CallAfter([] {
update/UpdateManager.cpp,Other,callbacks_events,\bCallAfter\b,192,"wxTheApp->CallAfter([cmd] { wxExecute(cmd, wxEXEC_ASYNC); });"
update/UpdateManager.cpp,Other,callbacks_events,\bCallAfter\b,223,"wxTheApp->CallAfter([this, current, expected]{"
update/UpdateManager.cpp,Other,callbacks_events,\bEVT_,52,"EVT_TIMER(ID_TIMER, UpdateManager::OnTimer)"
update/UpdateManager.cpp,Other,audio_stream_control,\bAudioIO\b,16,"#include ""AudioIO.h"""
update/UpdateManager.cpp,Other,audio_stream_control,\bAudioIO\b,118,auto gAudioIO = AudioIO::Get();
update/UpdateManager.cpp,Other,state_transitions,\bStart\b,62,void UpdateManager::Start(bool suppressModal)
update/UpdateManager.cpp,Other,state_transitions,\bFlush\b,77,gPrefs->Flush();
update/UpdateManager.cpp,Other,state_transitions,\bFlush\b,311,gPrefs->Flush();
update/UpdateManager.h,Other,synchronization,\bstd::mutex\b,61,std::mutex mUpdateMutex;
update/UpdateManager.h,Other,state_transitions,\bStart\b,39,static void Start(bool suppressModal);
update/UpdateNoticeDialog.cpp,Other,callbacks_events,\bEVT_,39,"EVT_BUTTON(wxID_OK, UpdateNoticeDialog::OnOk)"
update/UpdateNoticeDialog.cpp,Other,callbacks_events,\bEVT_,40,EVT_SIZE(UpdateNoticeDialog::OnSize)
update/UpdatePopupDialog.cpp,Other,callbacks_events,\bEVT_,26,"EVT_BUTTON(wxID_YES, UpdatePopupDialog::OnUpdate)"
update/UpdatePopupDialog.cpp,Other,callbacks_events,\bEVT_,27,"EVT_BUTTON(wxID_NO, UpdatePopupDialog::OnSkip)"
update/UpdatePopupDialog.cpp,Other,callbacks_events,\bEVT_,28,"EVT_CHECKBOX(DontShowID, UpdatePopupDialog::OnDontShow)"
widgets/AButton.cpp,GUI/UI,blocking_or_waiting,\bJoin\(,545,"tipText.Join(XO(""(disabled)""), "" "");"
widgets/AButton.cpp,GUI/UI,callbacks_events,\bEVT_,43,EVT_MOUSE_EVENTS(AButton::OnMouseEvent)
widgets/AButton.cpp,GUI/UI,callbacks_events,\bEVT_,44,EVT_MOUSE_CAPTURE_LOST(AButton::OnCaptureLost)
widgets/AButton.cpp,GUI/UI,callbacks_events,\bEVT_,45,EVT_KEY_DOWN(AButton::OnKeyDown)
widgets/AButton.cpp,GUI/UI,callbacks_events,\bEVT_,46,EVT_CHAR_HOOK(AButton::OnCharHook)
widgets/AButton.cpp,GUI/UI,callbacks_events,\bEVT_,47,EVT_SET_FOCUS(AButton::OnSetFocus)
widgets/AButton.cpp,GUI/UI,callbacks_events,\bEVT_,48,EVT_KILL_FOCUS(AButton::OnKillFocus)
widgets/AButton.cpp,GUI/UI,callbacks_events,\bEVT_,49,EVT_PAINT(AButton::OnPaint)
widgets/AButton.cpp,GUI/UI,callbacks_events,\bEVT_,50,EVT_SIZE(AButton::OnSize)
widgets/AButton.cpp,GUI/UI,callbacks_events,\bEVT_,51,EVT_ERASE_BACKGROUND(AButton::OnErase)
widgets/AButton.h,GUI/UI,state_transitions,\bPause\b,262,"// It is used for the Pause button, and possibly"
widgets/ASlider.cpp,GUI/UI,callbacks_events,\bEVT_,167,EVT_PAINT(TipWindow::OnPaint)
widgets/ASlider.cpp,GUI/UI,callbacks_events,\bEVT_,250,"EVT_TEXT(wxID_ANY, SliderDialog::OnTextChange)"
widgets/ASlider.cpp,GUI/UI,callbacks_events,\bEVT_,251,"EVT_SLIDER(wxID_ANY, SliderDialog::OnSlider)"
widgets/ASlider.cpp,GUI/UI,callbacks_events,\bEVT_,1588,EVT_KEY_DOWN(ASlider::OnKeyDown)
widgets/ASlider.cpp,GUI/UI,callbacks_events,\bEVT_,1589,EVT_MOUSE_EVENTS(ASlider::OnMouseEvent)
widgets/ASlider.cpp,GUI/UI,callbacks_events,\bEVT_,1590,EVT_MOUSE_CAPTURE_LOST(ASlider::OnCaptureLost)
widgets/ASlider.cpp,GUI/UI,callbacks_events,\bEVT_,1591,EVT_PAINT(ASlider::OnPaint)
widgets/ASlider.cpp,GUI/UI,callbacks_events,\bEVT_,1592,EVT_SIZE(ASlider::OnSize)
widgets/ASlider.cpp,GUI/UI,callbacks_events,\bEVT_,1593,EVT_ERASE_BACKGROUND(ASlider::OnErase)
widgets/ASlider.cpp,GUI/UI,callbacks_events,\bEVT_,1594,"EVT_SLIDER(wxID_ANY, ASlider::OnSlider)"
widgets/ASlider.cpp,GUI/UI,callbacks_events,\bEVT_,1595,EVT_SET_FOCUS(ASlider::OnSetFocus)
widgets/ASlider.cpp,GUI/UI,callbacks_events,\bEVT_,1596,EVT_KILL_FOCUS(ASlider::OnKillFocus)
widgets/ASlider.cpp,GUI/UI,callbacks_events,\bEVT_,1597,"EVT_TIMER(wxID_ANY, ASlider::OnTimer)"
widgets/ASlider.cpp,GUI/UI,callbacks_events,\bProcessEvent\b,1308,mParent->GetEventHandler()->ProcessEvent(cevent);
widgets/ASlider.cpp,GUI/UI,callbacks_events,\bProcessEvent\b,1352,mParent->GetEventHandler()->ProcessEvent(e);
widgets/ASlider.cpp,GUI/UI,state_transitions,\bStop\b,1705,mTimer.Stop();
widgets/AttachableScrollBar.cpp,GUI/UI,callbacks_events,\bEVT_,36,EVT_SCROLL(AttachableScrollBar::OnScroll)
widgets/auStaticText.cpp,GUI/UI,callbacks_events,\bEVT_,28,EVT_PAINT(auStaticText::OnPaint)
widgets/auStaticText.cpp,GUI/UI,callbacks_events,\bEVT_,29,EVT_ERASE_BACKGROUND(auStaticText::OnErase)
widgets/BackedPanel.cpp,GUI/UI,callbacks_events,\bEVT_,83,EVT_SIZE(BackedPanel::OnSize)
widgets/BasicMenu.cpp,GUI/UI,callbacks_events,\bProcessEvent\b,204,if (pMenu->ProcessEvent(event)) {
widgets/BasicMenu.cpp,GUI/UI,callbacks_events,\bcallback\b,147,// Add a callback for startup of journalling
widgets/FileHistory.cpp,GUI/UI,state_transitions,\bFlush\b,141,settings.Flush();
widgets/Grabber.cpp,GUI/UI,callbacks_events,\bEVT_,38,DEFINE_EVENT_TYPE(EVT_GRABBER_CLICKED)
widgets/Grabber.cpp,GUI/UI,callbacks_events,\bEVT_,41,EVT_ENTER_WINDOW(Grabber::OnEnter)
widgets/Grabber.cpp,GUI/UI,callbacks_events,\bEVT_,42,EVT_LEAVE_WINDOW(Grabber::OnLeave)
widgets/Grabber.cpp,GUI/UI,callbacks_events,\bEVT_,43,EVT_LEFT_DOWN(Grabber::OnLeftDown)
widgets/Grabber.cpp,GUI/UI,callbacks_events,\bEVT_,44,EVT_LEFT_UP(Grabber::OnLeftUp)
widgets/Grabber.cpp,GUI/UI,callbacks_events,\bEVT_,45,EVT_ERASE_BACKGROUND(Grabber::OnErase)
widgets/Grabber.cpp,GUI/UI,callbacks_events,\bEVT_,46,EVT_PAINT(Grabber::OnPaint)
widgets/Grabber.cpp,GUI/UI,callbacks_events,\bEVT_,47,EVT_KEY_DOWN(Grabber::OnKeyDown)
widgets/Grabber.cpp,GUI/UI,callbacks_events,\bEVT_,194,"SendEvent(EVT_GRABBER_CLICKED, event.GetPosition(), false);"
widgets/Grabber.cpp,GUI/UI,callbacks_events,\bEVT_,286,"SendEvent(EVT_GRABBER_CLICKED, wxPoint { -1, -1 }, true);"
widgets/Grabber.cpp,GUI/UI,callbacks_events,\bEVT_,293,EVT_ERASE_BACKGROUND(AStaticBitmap::OnErase)
widgets/Grabber.h,GUI/UI,callbacks_events,\bEVT_,45,"DECLARE_EXPORTED_EVENT_TYPE(AUDACITY_DLL_API, EVT_GRABBER_CLICKED, -1)"
widgets/Grabber.h,GUI/UI,callbacks_events,\bEVT_,97,"#define EVT_GRABBER(id, fn) \"
widgets/Grabber.h,GUI/UI,callbacks_events,\bEVT_,98,"DECLARE_EVENT_TABLE_ENTRY(EVT_GRABBER_CLICKED, id, wxID_ANY, \"
widgets/Grid.cpp,GUI/UI,callbacks_events,\bEVT_,449,EVT_SET_FOCUS(Grid::OnSetFocus)
widgets/Grid.cpp,GUI/UI,callbacks_events,\bEVT_,450,EVT_KEY_DOWN(Grid::OnKeyDown)
widgets/Grid.cpp,GUI/UI,callbacks_events,\bEVT_,451,EVT_GRID_SELECT_CELL(Grid::OnSelectCell)
widgets/Grid.cpp,GUI/UI,callbacks_events,\bEVT_,452,EVT_GRID_EDITOR_SHOWN(Grid::OnEditorShown)
widgets/Grid.cpp,GUI/UI,callbacks_events,\bProcessEvent\b,694,GetParent()->GetEventHandler()->ProcessEvent(cevent);
widgets/Grid.h,GUI/UI,callbacks_events,\bBind\(,152,"w->GetEventHandler()->Bind(wxEVT_KILL_FOCUS, OnKillFocus);"
widgets/KeyView.cpp,GUI/UI,callbacks_events,\bEVT_,138,EVT_LEFT_DOWN(KeyView::OnLeftDown)
widgets/KeyView.cpp,GUI/UI,callbacks_events,\bEVT_,139,EVT_KEY_DOWN(KeyView::OnKeyDown)
widgets/KeyView.cpp,GUI/UI,callbacks_events,\bEVT_,140,"EVT_LISTBOX(wxID_ANY, KeyView::OnSelected)"
widgets/KeyView.cpp,GUI/UI,callbacks_events,\bEVT_,141,EVT_SET_FOCUS(KeyView::OnSetFocus)
widgets/KeyView.cpp,GUI/UI,callbacks_events,\bEVT_,142,EVT_KILL_FOCUS(KeyView::OnKillFocus)
widgets/KeyView.cpp,GUI/UI,callbacks_events,\bEVT_,143,EVT_SIZE(KeyView::OnSize)
widgets/KeyView.cpp,GUI/UI,callbacks_events,\bEVT_,144,EVT_SCROLLWIN(KeyView::OnScroll)
widgets/KeyView.cpp,GUI/UI,callbacks_events,\bProcessEvent\b,1043,(void)GetEventHandler()->ProcessEvent(event);
widgets/KeyView.cpp,GUI/UI,state_transitions,\bStart\b,602,// Start clean
widgets/MeterPanel.cpp,GUI/UI,callbacks_events,\bEVT_,210,"EVT_TIMER(OnMeterUpdateID, MeterPanel::OnMeterUpdate)"
widgets/MeterPanel.cpp,GUI/UI,callbacks_events,\bEVT_,211,"EVT_TIMER(OnTipTimeoutID, MeterPanel::OnTipTimeout)"
widgets/MeterPanel.cpp,GUI/UI,callbacks_events,\bEVT_,212,"EVT_SLIDER(wxID_ANY, MeterPanel::SetMixer)"
widgets/MeterPanel.cpp,GUI/UI,callbacks_events,\bEVT_,213,EVT_MOUSE_EVENTS(MeterPanel::OnMouse)
widgets/MeterPanel.cpp,GUI/UI,callbacks_events,\bEVT_,214,EVT_CONTEXT_MENU(MeterPanel::OnContext)
widgets/MeterPanel.cpp,GUI/UI,callbacks_events,\bEVT_,215,EVT_KEY_DOWN(MeterPanel::OnKeyDown)
widgets/MeterPanel.cpp,GUI/UI,callbacks_events,\bEVT_,216,EVT_CHAR_HOOK(MeterPanel::OnCharHook)
widgets/MeterPanel.cpp,GUI/UI,callbacks_events,\bEVT_,217,EVT_SET_FOCUS(MeterPanel::OnSetFocus)
widgets/MeterPanel.cpp,GUI/UI,callbacks_events,\bEVT_,218,EVT_KILL_FOCUS(MeterPanel::OnKillFocus)
widgets/MeterPanel.cpp,GUI/UI,callbacks_events,\bEVT_,219,EVT_ERASE_BACKGROUND(MeterPanel::OnErase)
widgets/MeterPanel.cpp,GUI/UI,callbacks_events,\bEVT_,220,EVT_PAINT(MeterPanel::OnPaint)
widgets/MeterPanel.cpp,GUI/UI,callbacks_events,\bEVT_,221,EVT_SIZE(MeterPanel::OnSize)
widgets/MeterPanel.cpp,GUI/UI,callbacks_events,\bEVT_,222,"EVT_MENU(OnMonitorID, MeterPanel::OnMonitor)"
widgets/MeterPanel.cpp,GUI/UI,callbacks_events,\bEVT_,223,"EVT_MENU(OnPreferencesID, MeterPanel::OnPreferences)"
widgets/MeterPanel.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,58,"#include ""AudioIO.h"""
widgets/MeterPanel.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,302,mAudioIOStatusSubscription = AudioIO::Get()
widgets/MeterPanel.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,305,mAudioCaptureSubscription = AudioIO::Get()
widgets/MeterPanel.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,388,auto gAudioIO = AudioIO::Get();
widgets/MeterPanel.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,404,auto gAudioIO = AudioIO::Get();
widgets/MeterPanel.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,724,auto gAudioIO = AudioIO::Get();
widgets/MeterPanel.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,1670,auto gAudioIO = AudioIO::Get();
widgets/MeterPanel.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,1690,auto gAudioIO = AudioIO::Get();
widgets/MeterPanel.cpp,GUI/UI,audio_stream_control,\bAudioIO\b,1739,// isn't a clear way of doing that just yet.  (It should NOT query AudioIO.)
widgets/MeterPanel.cpp,GUI/UI,audio_stream_control,\bStartMonitoring\b,21,"MeterToolBar meters, e.g., MeterPanel::StartMonitoring,"
widgets/MeterPanel.cpp,GUI/UI,audio_stream_control,\bStartMonitoring\b,1666,void MeterPanel::StartMonitoring()
widgets/MeterPanel.cpp,GUI/UI,audio_stream_control,\bStartMonitoring\b,1678,gAudioIO->StartMonitoring(ProjectAudioIO::GetDefaultOptions(*p));
widgets/MeterPanel.cpp,GUI/UI,audio_stream_control,\bStartMonitoring\b,1796,StartMonitoring();
widgets/MeterPanel.cpp,GUI/UI,audio_stream_control,\bStartMonitoring\b,1955,m->StartMonitoring();
widgets/MeterPanel.cpp,GUI/UI,state_transitions,\bStart\b,797,mTimer.Start(1000 / mMeterRefreshRate);
widgets/MeterPanel.cpp,GUI/UI,state_transitions,\bStart\b,1709,mTimer.Start(1000 / mMeterRefreshRate);
widgets/MeterPanel.cpp,GUI/UI,state_transitions,\bStart\b,1756,mTimer.Start(1000 / mMeterRefreshRate);
widgets/MeterPanel.cpp,GUI/UI,state_transitions,\bStop\b,627,mTipTimer.Stop();
widgets/MeterPanel.cpp,GUI/UI,state_transitions,\bStop\b,697,mTipTimer.Stop();
widgets/MeterPanel.cpp,GUI/UI,state_transitions,\bStop\b,790,mTimer.Stop();
widgets/MeterPanel.cpp,GUI/UI,state_transitions,\bStop\b,1714,mTimer.Stop();
widgets/MeterPanel.cpp,GUI/UI,state_transitions,\bFlush\b,1904,gPrefs->Flush();
widgets/MeterPanel.h,GUI/UI,callbacks_events,\bcallback\b,118,* different thread (like from an audio I/O callback).
widgets/MeterPanel.h,GUI/UI,callbacks_events,\bcallback\b,128,* (like from an audio I/O callback).
widgets/MeterPanel.h,GUI/UI,callbacks_events,\bcallback\b,156,* different thread (like from an audio I/O callback).
widgets/MeterPanel.h,GUI/UI,audio_stream_control,\bStartMonitoring\b,168,void StartMonitoring();
widgets/MissingPluginsErrorDialog.cpp,GUI/UI,callbacks_events,\bEVT_,18,"EVT_BUTTON(wxID_OK, MissingPluginsErrorDialog::OnOk)"
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bBind\(,608,"menu.Bind(wxEVT_MENU, [](auto&){});"
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,125,DEFINE_EVENT_TYPE(EVT_TIMETEXTCTRL_UPDATED)
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,126,DEFINE_EVENT_TYPE(EVT_FREQUENCYTEXTCTRL_UPDATED)
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,127,DEFINE_EVENT_TYPE(EVT_BANDWIDTHTEXTCTRL_UPDATED)
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,130,EVT_ERASE_BACKGROUND(NumericTextCtrl::OnErase)
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,131,EVT_PAINT(NumericTextCtrl::OnPaint)
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,132,EVT_CONTEXT_MENU(NumericTextCtrl::OnContext)
widgets/NumericTextCtrl.cpp,GUI/UI,callbacks_events,\bEVT_,133,EVT_MOUSE_EVENTS(NumericTextCtrl::OnMouse)
